
163.471939086914	113.632820129395	187.239410400391	116.223403930664
163.997802734375	114.161460876465	188.221740722656	117.222091674805
163.745590209961	114.731163024902	188.122665405273	118.423347473145
164.321701049805	114.462577819824	189.300888061523	118.265838623047
164.101150512695	114.572151184082	188.818069458008	118.395980834961
166.949798583984	102.358131408691	188.779525756836	105.803169250488
164.570190429688	114.627029418945	189.558731079102	118.557518005371
165.766799926758	116.112625122070	189.351455688477	119.716773986816
168.515380859375	105.455345153809	190.315307617188	108.839469909668
166.695251464844	115.392837524414	189.855987548828	118.655120849609
166.750595092773	116.453773498535	189.413406372070	119.626556396484
169.150085449219	105.650878906250	190.856903076172	109.071289062500
167.506332397461	116.141914367676	190.141601562500	119.263969421387
168.634078979492	112.847434997559	192.286544799805	115.700668334961
168.658966064453	114.057083129883	192.462432861328	116.575660705566
168.495697021484	116.368431091309	191.310577392578	119.375732421875
169.856643676758	111.407814025879	193.750259399414	114.889053344727
170.461791992188	112.725563049316	193.625595092773	115.914649963379
170.233322143555	113.751319885254	193.318023681641	116.859436035156
170.161239624023	114.888481140137	193.179916381836	117.990989685059
169.815231323242	116.121208190918	192.877593994141	119.153190612793
157.755661010742	108.374565124512	180.169998168945	111.922996520996
158.540359497070	111.506278991699	180.610076904297	114.891944885254
158.069686889648	112.738517761230	180.174621582031	115.889610290527
159.179199218750	111.489585876465	181.368774414063	114.870544433594
159.630355834961	112.429000854492	181.579666137695	115.771591186523
159.625686645508	108.417045593262	182.065658569336	111.956230163574
159.638153076172	109.395690917969	182.031478881836	112.939666748047
159.822769165039	110.369064331055	182.170150756836	113.894416809082
160.299636840820	111.426834106445	182.693161010742	114.761383056641
172.528717041016	112.814033508301	195.039855957031	115.921295166016
172.456512451172	113.680747985840	195.027297973633	116.917350769043
172.512176513672	114.790000915527	195.066360473633	118.017776489258
172.572799682617	115.850234985352	195.129592895508	119.042007446289
174.251174926758	113.103530883789	196.401565551758	116.087158203125
173.734115600586	113.776519775391	196.041015625000	116.924026489258
173.671737670898	114.845420837402	196.017776489258	117.993537902832
173.626968383789	115.847434997559	195.974090576172	118.975120544434
173.583358764648	116.822761535645	195.954437255859	119.974189758301
174.919082641602	113.943786621094	197.234939575195	116.978912353516
174.751388549805	114.916282653809	197.006134033203	117.968925476074
174.700363159180	115.873100280762	196.908798217773	118.923255920410
174.701950073242	116.857383728027	196.928680419922	119.936767578125
175.726516723633	114.852401733398	197.988601684570	117.934082031250
175.597381591797	115.772834777832	197.840332031250	118.861640930176
175.595397949219	116.822982788086	197.835876464844	119.905563354492
176.966537475586	114.861534118652	199.217773437500	117.941650390625
176.980255126953	115.892799377441	198.934524536133	118.898925781250
176.912231445313	116.901504516602	198.920486450195	119.918678283691
177.532226562500	114.731697082520	199.869842529297	117.798553466797
177.673934936523	115.871559143066	199.498764038086	118.851150512695
177.789382934570	116.936462402344	199.737976074219	119.936904907227
179.431716918945	115.001091003418	200.800369262695	117.785751342773
179.730163574219	116.062133789063	201.160476684570	118.951614379883
151.951019287109	119.236480712891	174.855377197266	121.916648864746
159.388381958008	119.086502075195	180.838867187500	122.125717163086
159.296188354492	119.849525451660	180.701385498047	123.076660156250
159.886840820313	118.169898986816	183.176528930664	121.332366943359
159.935119628906	118.924179077148	182.125030517578	122.192138671875
160.001449584961	119.676956176758	182.040161132813	123.131172180176
160.175384521484	118.916877746582	182.537139892578	122.203445434570
160.502090454102	119.729766845703	182.545120239258	123.211082458496
164.092681884766	118.770408630371	184.437973022461	121.823265075684
163.600265502930	119.972709655762	184.075927734375	123.154724121094
165.255004882813	118.957435607910	186.051452636719	121.709556579590
166.324356079102	118.758819580078	186.875167846680	121.304229736328
167.041641235352	119.916694641113	188.369934082031	122.553138732910
167.147720336914	118.701148986816	187.689407348633	121.226135253906
167.991867065430	118.750007629395	190.292312622070	121.995010375977
168.580337524414	118.189994812012	191.262313842773	121.324806213379
168.473464965820	119.072647094727	191.110076904297	122.371360778809
169.263534545898	118.290252685547	192.220916748047	121.352508544922
168.759323120117	119.282371520996	191.546188354492	122.475585937500
170.741943359375	118.346076965332	193.661468505859	121.211799621582
169.095504760742	119.507438659668	191.978378295898	122.635101318359
172.486038208008	118.246047973633	195.044937133789	120.935203552246
172.576217651367	119.437744140625	195.479370117188	122.192672729492
173.951202392578	119.370101928711	196.703338623047	122.187927246094
175.426269531250	119.131225585938	197.972686767578	122.092216491699
175.709213256836	119.988800048828	198.067199707031	122.896331787109
177.398941040039	119.070617675781	199.107482910156	122.094543457031
177.513824462891	119.920814514160	198.826721191406	122.794242858887
178.599121093750	119.258468627930	199.889297485352	122.065093994141
179.532226562500	118.223495483398	201.056274414063	121.030166625977
151.963165283203	107.780632019043	174.023849487305	111.441818237305
151.886779785156	102.439338684082	174.316665649414	106.115676879883
152.125808715820	103.790046691895	174.070007324219	107.308044433594
153.037780761719	107.647918701172	175.028259277344	111.303421020508
151.998764038086	101.411918640137	175.027435302734	105.466575622559
154.507369995117	107.636161804199	176.519744873047	111.288002014160
154.899749755859	108.938514709473	177.159469604492	113.295127868652
155.427993774414	107.702239990234	177.565475463867	111.336486816406
156.098617553711	107.701721191406	178.318267822266	111.283874511719
156.772872924805	116.801147460938	179.186508178711	120.397109985352
158.008560180664	106.738479614258	180.403900146484	110.334869384766
159.922454833984	100.663642883301	183.596588134766	104.920349121094
158.875915527344	106.716743469238	181.233993530273	110.277503967285
157.854537963867	107.095397949219	180.208923339844	110.643516540527
159.672698974609	107.361839294434	182.092514038086	110.936325073242
163.085388183594	99.4226760864258	187.637451171875	103.801498413086
161.731246948242	110.576339721680	183.843292236328	114.134933471680
161.257385253906	102.268859863281	184.879608154297	106.544654846191
162.701980590820	110.657287597656	184.639541625977	114.247062683105
163.135147094727	99.3383941650391	187.682846069336	103.704689025879
165.844558715820	103.340675354004	188.289459228516	107.248481750488
166.859710693359	101.505470275879	189.070404052734	105.090797424316
166.796615600586	103.319778442383	189.091201782227	107.092910766602
166.989593505859	105.398185729980	189.185363769531	109.031112670898
168.042083740234	100.570732116699	190.195709228516	104.213859558105
168.027770996094	101.440849304199	189.915924072266	104.942031860352
168.300918579102	102.345787048340	189.828155517578	105.766410827637
168.380950927734	103.544921875000	190.474227905273	107.450813293457
168.189346313477	104.073226928711	190.293518066406	108.002265930176
169.118881225586	100.164245605469	190.281936645508	103.633995056152
168.800582885742	103.883499145508	190.788833618164	107.790107727051
171.241821289063	106.398727416992	191.808639526367	110.058654785156
171.418502807617	108.451980590820	192.651245117188	112.019485473633
155.927597045898	108.613288879395	178.366439819336	112.544715881348
158.072753906250	107.766990661621	180.536895751953	111.389167785645
156.303298950195	108.251571655273	178.561874389648	111.843482971191
157.681411743164	107.391952514648	180.028732299805	110.953910827637
158.355636596680	109.254386901855	180.688690185547	112.819938659668
158.506027221680	108.362991333008	180.958908081055	111.946556091309
158.747573852539	109.306877136230	181.129760742188	112.883987426758
158.971755981445	110.242424011230	181.216491699219	113.806510925293
158.904449462891	92.7895812988281	182.906661987305	97.0746765136719
160.089462280273	91.7798004150391	183.843643188477	96.0796585083008
160.093444824219	92.6723327636719	184.065460205078	96.9277648925781
160.073028564453	93.6921081542969	183.990249633789	97.8504638671875
159.339172363281	95.1772766113281	183.344055175781	99.1459579467773
161.776229858398	91.9741592407227	185.073654174805	96.4901199340820
161.411697387695	97.7033843994141	184.966369628906	101.833290100098
