
202.075271606445	99.9816436767578	181.521194458008	95.1145324707031
202.054351806641	106.111083984375	181.582687377930	101.657157897949
202.461517333984	91.1949768066406	181.266601562500	85.9871826171875
202.508712768555	92.4536743164063	181.828720092773	87.7379684448242
202.619201660156	100.929260253906	182.723449707031	96.2595138549805
203.373214721680	91.1835861206055	182.370422363281	86.1279983520508
203.581222534180	92.3929977416992	182.957290649414	87.7280960083008
204.077346801758	93.3172302246094	183.342666625977	88.8067398071289
203.752105712891	101.192398071289	183.744842529297	96.2338104248047
204.509506225586	92.3257293701172	183.807235717773	87.5611267089844
204.960678100586	93.2011718750000	184.168609619141	88.4824142456055
204.938674926758	101.201171875000	184.694137573242	96.8221282958984
205.437026977539	92.2087326049805	184.647476196289	87.3178939819336
205.425094604492	92.9969024658203	184.584594726563	88.2051849365234
207.003982543945	98.9679183959961	186.528656005859	94.4067153930664
206.248474121094	101.031616210938	186.198181152344	96.7339324951172
209.582702636719	93.2975387573242	188.282485961914	88.0376358032227
209.456192016602	102.018348693848	191.405395507813	98.0394897460938
211.667495727539	119.792213439941	191.363540649414	117.288551330566
211.748016357422	115.224121093750	191.763397216797	112.394264221191
211.717697143555	117.035758972168	191.455200195313	114.649330139160
211.309158325195	118.489051818848	191.075134277344	116.148811340332
212.835937500000	115.044128417969	192.790939331055	112.088142395020
212.857284545898	115.867332458496	192.561019897461	112.741249084473
212.771362304688	117.059341430664	192.344985961914	114.563491821289
213.765502929688	114.873886108398	193.875778198242	112.077377319336
213.692657470703	116.880989074707	193.243408203125	114.299232482910
226.463333129883	118.916748046875	206.509704589844	116.445419311523
227.310043334961	119.054367065430	211.701492309570	116.826042175293
228.207336425781	102.861083984375	213.400390625000	100.635856628418
228.323471069336	119.067237854004	213.303726196289	116.885742187500
229.227355957031	102.764732360840	214.417968750000	100.767196655273
229.776489257813	113.141983032227	215.560928344727	111.002067565918
230.263626098633	101.849098205566	215.338470458984	100.046241760254
230.221343994141	102.765411376953	215.382049560547	100.663009643555
231.437072753906	102.039749145508	216.571609497070	99.8828048706055
231.424118041992	102.970169067383	216.654998779297	100.649826049805
232.526077270508	102.083663940430	217.354614257813	99.7848281860352
232.861526489258	119.307136535645	216.416275024414	116.721527099609
233.889434814453	118.170791625977	217.351776123047	115.717994689941
233.905426025391	119.211921691895	217.241058349609	116.802330017090
234.867965698242	118.084701538086	218.724258422852	115.642845153809
234.879577636719	119.127914428711	218.622741699219	116.746284484863
235.338424682617	109.019744873047	219.290786743164	107.164329528809
235.902420043945	119.109298706055	219.871765136719	116.706100463867
239.450088500977	103.086166381836	224.238525390625	100.828292846680
239.302780151367	103.924026489258	224.053634643555	101.661911010742
239.273574829102	104.798683166504	224.029266357422	102.775573730469
212.402450561523	98.3452148437500	192.330261230469	94.2877807617188
213.071136474609	99.0757446289063	194.045654296875	95.6472167968750
211.161758422852	103.685394287109	191.057815551758	100.212760925293
211.000961303711	106.112380981445	190.751327514648	102.104408264160
211.084487915039	107.233825683594	190.768753051758	103.103912353516
211.298645019531	108.342453002930	190.696426391602	104.045433044434
212.676864624023	92.3920440673828	192.277587890625	88.1290130615234
213.631530761719	98.0876617431641	193.250198364258	93.7940292358398
211.978469848633	104.778610229492	191.992034912109	101.210990905762
212.018814086914	106.018066406250	192.123992919922	102.259124755859
212.165527343750	107.222206115723	192.137039184570	103.294685363770
211.805831909180	116.112930297852	191.448974609375	112.699531555176
215.681564331055	100.271034240723	198.476699829102	96.9442062377930
216.737304687500	100.755989074707	199.714996337891	97.4130325317383
216.397048950195	105.091316223145	199.312820434570	102.051063537598
213.908050537109	114.019844055176	196.830810546875	111.223556518555
218.958908081055	100.324745178223	202.221389770508	96.9703521728516
219.698455810547	101.136665344238	202.638534545898	97.7175369262695
225.367889404297	100.047851562500	210.574630737305	97.0176391601563
227.350112915039	98.9801712036133	212.181350708008	95.8072586059570
227.168563842773	99.7558746337891	212.041198730469	97.0869979858398
227.222396850586	118.197746276855	211.409301757813	115.581672668457
228.495376586914	96.0547866821289	213.267547607422	92.8845367431641
228.345596313477	98.6744461059570	213.240234375000	95.4660110473633
228.378585815430	115.240119934082	213.098144531250	112.049629211426
228.380462646484	116.362808227539	212.942596435547	113.188949584961
228.223342895508	117.096321105957	212.841415405273	114.270416259766
228.235977172852	118.193786621094	212.922317504883	115.657485961914
229.486022949219	96.0308380126953	214.199234008789	92.9670867919922
229.355728149414	98.7946777343750	214.082901000977	95.7837295532227
229.168563842773	103.898139953613	214.325851440430	101.094589233398
229.418319702148	115.239608764648	214.603439331055	112.496147155762
229.331970214844	117.267837524414	214.221878051758	114.471534729004
229.323944091797	118.336578369141	214.091644287109	115.780731201172
229.410064697266	119.277412414551	214.167465209961	116.844497680664
230.521759033203	95.2915725708008	215.243011474609	92.4367370605469
230.475616455078	96.0460739135742	215.134262084961	92.9674224853516
230.264999389648	101.001739501953	214.863876342773	97.8091812133789
230.128601074219	103.780891418457	215.265869140625	101.164657592773
